CustomerNumber|LastInvoiceDate|Billed 0-30|31-60|61-90|91-120|121+ |POR|RepID|ProcessThruDate
N175824|2019-05-22|44.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175828|2019-05-23|92.71|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175831|2019-06-09|43.30|55.51|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175835|2019-05-24|160.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175847|2019-05-31|128.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175851|2019-06-13|323.23|258.42|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175860|2019-06-14|1175.55|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175885|2019-06-06|775.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175890|2019-06-13|187.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175892|2019-06-10|12.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175894|2019-06-04|88.07|70.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175909|2019-06-05|187.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175926|2019-05-23|59.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175942|2019-06-04|26.37|42.35|97.48|0.00|0.00|1|6|2019-06-17 03:59:59
N175946|2019-06-11|57.25|53.13|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175947|2019-05-24|51.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N175994|2019-05-21|163.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176003|2019-05-12|0.00|52.17|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176012|2019-05-23|19.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176017|2019-05-30|-16.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176036|2019-05-24|38.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176037|2019-06-05|83.25|61.66|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176047|2019-05-29|61.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176048|2019-06-04|226.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176060|2019-06-06|242.58|208.89|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176065|2019-06-13|77.40|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176069|2019-05-31|100.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176085|2019-06-11|392.99|26.07|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176088|2019-06-03|636.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176090|2019-06-02|735.67|613.39|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176091|2019-06-12|25.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176098|2019-06-02|714.44|854.32|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176122|2019-06-12|47.76|27.36|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176123|2019-06-05|97.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176126|2019-05-25|268.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176168|2019-05-17|53.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176179|2019-05-28|25.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176180|2019-06-07|254.15|270.37|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176189|2019-06-03|781.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176201|2019-06-05|46.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176204|2019-05-24|10.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176208|2019-06-12|120.78|126.79|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176212|2019-05-31|86.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176233|2019-06-05|60.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176237|2019-06-04|60.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176240|2019-06-11|102.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176251|2019-06-05|157.08|130.25|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176256|2019-06-06|14.43|14.84|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176257|2019-05-20|2.80|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176258|2019-05-31|67.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176270|2019-06-12|49.18|34.32|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176291|2019-05-25|43.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176296|2019-05-26|63.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176304|2019-05-26|1.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176314|2019-06-07|37.52|16.87|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176315|2019-05-31|83.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176320|2019-06-10|316.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176321|2019-06-02|380.17|619.94|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176326|2019-05-29|8.69|16.30|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176330|2019-06-06|84.67|81.47|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176342|2019-05-29|64.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176352|2019-06-06|14.89|18.11|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176375|2019-06-02|18.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176379|2019-06-12|292.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176387|2019-05-26|60.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176400|2019-06-02|85.87|76.81|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176416|2019-06-08|4.79|9.89|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176420|2019-05-19|0.11|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176422|2019-06-05|1398.21|1234.17|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176425|2019-06-03|3.80|8.67|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176428|2019-05-17|83.37|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176432|2019-06-07|944.16|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176435|2019-06-14|50.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176436|2019-05-22|19.57|49.63|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176441|2019-06-12|263.42|219.59|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176448|2019-06-14|1401.28|909.99|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176454|2019-06-09|3742.85|435.20|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176458|2019-06-12|123.25|49.63|123.72|0.00|0.00|1|6|2019-06-17 03:59:59
N176471|2019-06-14|135.77|6.79|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176472|2019-06-05|128.93|145.61|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176477|2019-05-25|119.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176482|2019-06-03|17.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176486|2019-06-14|282.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176489|2019-05-20|66.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176491|2019-06-09|21.92|25.04|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176500|2019-05-23|108.90|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176529|2019-06-12|221.09|25.45|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176537|2019-06-09|32.29|30.92|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176567|2019-04-05|0.00|0.00|50.26|0.00|0.00|1|6|2019-06-17 03:59:59
N176585|2019-06-11|74.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176593|2017-04-21|0.00|0.00|0.00|0.00|53.58|1|6|2019-06-17 03:59:59
N176594|2019-06-05|2764.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176597|2019-06-06|99.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176602|2019-05-21|414.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176604|2019-06-12|5.41|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176609|2019-06-02|59.79|68.27|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176615|2019-06-07|64.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176618|2019-05-31|14.28|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176642|2019-06-12|82.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176646|2019-05-24|11.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176651|2019-05-19|56.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176652|2019-05-30|783.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176653|2019-06-02|4.91|4.51|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176656|2019-06-04|24.62|51.06|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176669|2019-06-09|20.92|20.31|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176676|2019-06-14|10.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176678|2019-06-12|312.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176687|2019-06-12|52.74|57.54|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176688|2019-06-07|23.52|16.75|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176700|2019-06-04|26.75|48.16|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176718|2019-06-06|22.01|26.26|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176724|2019-05-15|11.61|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176727|2019-05-26|34.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176728|2019-06-12|41.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176739|2019-05-31|9.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176740|2019-05-24|115.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176744|2019-06-14|204.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176754|2019-05-24|71.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176768|2019-05-29|220.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176774|2019-05-19|32.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176792|2019-05-22|65.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176798|2019-05-30|56.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176804|2019-06-02|8.57|3.96|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176805|2019-05-22|46.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176807|2019-06-11|58.70|59.59|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176810|2019-06-06|45.08|96.20|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176823|2019-05-28|42.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176852|2019-05-29|84.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176853|2019-05-31|133.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176855|2019-05-26|69.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176859|2019-06-06|563.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176880|2019-06-02|54.29|66.43|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176907|2019-05-25|30.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176926|2019-05-19|232.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176939|2019-06-05|98.75|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176956|2019-06-05|143.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176958|2019-06-09|1.32|4.54|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176964|2019-06-11|97.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176966|2019-06-04|133.40|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176970|2019-06-14|156.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176978|2019-06-12|325.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176989|2019-06-13|275.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N176999|2019-06-02|15.84|30.50|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177005|2019-06-05|274.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177014|2019-06-11|40.40|40.49|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177018|2019-05-17|252.28|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177023|2019-06-13|898.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177033|2019-06-14|127.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177041|2019-06-08|250.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177042|2019-06-02|292.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177047|2019-06-04|181.82|105.42|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177048|2019-06-02|0.23|0.31|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177069|2019-05-30|64.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177070|2019-06-04|4.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177074|2019-05-22|61.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177076|2019-05-30|151.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177085|2019-05-22|83.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177089|2019-06-14|66.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177092|2019-06-04|29.17|30.27|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177094|2019-05-31|54.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177109|2019-06-06|42.64|59.89|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177129|2019-05-23|34.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177147|2019-06-05|132.33|183.52|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177165|2019-06-06|105.34|142.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177169|2019-06-03|667.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177170|2019-05-29|31.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177179|2019-06-11|68.95|56.77|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177181|2019-05-21|184.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177186|2019-06-12|30.76|62.44|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177210|2019-06-07|3.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177220|2019-06-12|182.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177235|2019-06-10|69.33|39.14|133.51|0.00|0.00|1|6|2019-06-17 03:59:59
N177246|2019-06-06|390.85|348.08|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177248|2019-05-16|19.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177264|2019-05-29|6.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177270|2019-05-30|174.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177283|2019-06-14|1044.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177305|2019-05-22|19.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177316|2019-05-28|835.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177326|2019-06-06|449.76|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177329|2019-06-13|65.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177337|2019-06-12|81.43|65.73|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177338|2019-06-14|200.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177340|2019-05-10|0.00|64.72|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177359|2019-06-11|116.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177380|2019-06-06|92.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177382|2019-06-07|84.24|86.84|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177394|2019-06-05|176.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177395|2019-05-31|6.47|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177407|2019-06-01|67.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177414|2019-06-07|2.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177418|2019-06-06|43.43|38.82|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177442|2019-06-11|20.54|12.92|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177462|2019-06-05|86.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177473|2019-06-08|4.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177476|2019-06-06|13.39|12.21|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177486|2019-05-31|167.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177488|2019-05-31|11.88|34.25|88.07|0.00|0.00|1|6|2019-06-17 03:59:59
N177494|2019-06-13|88.10|90.86|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177505|2019-06-09|183.06|159.25|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177506|2019-06-04|128.58|161.32|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177509|2019-06-06|414.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177514|2019-05-26|192.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177516|2019-05-30|97.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177517|2019-05-17|88.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177522|2019-06-07|189.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177531|2019-06-14|184.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177568|2019-06-11|38.81|46.73|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177570|2019-05-29|3.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177572|2019-05-23|61.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177575|2019-05-22|10.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177577|2019-06-05|1740.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177582|2019-06-13|35.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177584|2019-05-24|147.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177592|2019-05-23|39.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177596|2019-06-12|197.96|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177601|2019-06-07|4.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177624|2019-06-11|108.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177628|2019-05-22|126.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177630|2019-06-06|239.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177634|2019-05-31|74.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177640|2019-05-21|49.61|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177650|2019-06-07|142.70|95.89|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177652|2019-05-31|199.43|270.71|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177662|2019-06-06|198.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177666|2019-05-19|82.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177674|2019-05-29|92.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177677|2019-05-30|285.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177692|2019-06-05|8.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177713|2019-06-11|87.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177748|2019-05-19|37.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177780|2019-05-24|91.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177781|2019-06-06|29.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177783|2019-06-07|177.76|181.64|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177813|2019-05-19|143.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177814|2019-06-06|179.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177827|2019-05-20|31.03|87.75|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177831|2019-05-22|2.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177851|2019-05-24|37.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177852|2019-06-13|216.41|234.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177872|2019-05-16|195.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177874|2019-06-06|479.74|115.84|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177903|2019-05-21|156.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177909|2019-06-06|3.30|123.19|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177914|2019-06-04|173.53|138.47|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177935|2019-06-11|145.68|126.37|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177961|2019-06-07|77.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177962|2019-06-13|129.47|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177966|2019-05-31|154.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177987|2019-06-13|59.96|56.55|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N177991|2019-06-14|119.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178003|2019-05-29|2.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178015|2019-05-31|696.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178038|2019-06-08|212.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178040|2019-06-13|152.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178045|2019-05-21|4.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178052|2019-06-04|85.20|76.83|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178055|2019-05-21|52.12|46.70|65.55|0.00|0.00|1|6|2019-06-17 03:59:59
N178063|2019-06-13|9.33|55.81|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178071|2019-06-14|541.03|1370.76|1799.96|607.43|802.44|1|6|2019-06-17 03:59:59
N178076|2019-06-09|389.12|382.01|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178085|2019-06-12|1074.95|809.23|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178098|2019-05-31|33.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178124|2019-05-18|12.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178127|2019-06-11|265.96|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178134|2019-06-08|6.29|17.58|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178147|2019-06-04|234.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178151|2019-06-12|5.59|13.58|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178156|2019-06-09|161.36|109.91|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178157|2019-06-13|243.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178159|2019-06-13|85.28|406.70|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178163|2019-06-01|110.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178167|2019-05-24|151.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178172|2019-06-13|0.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178173|2019-06-05|28.71|23.84|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178181|2019-06-05|740.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178182|2019-06-13|16.68|15.18|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178194|2019-06-11|0.37|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178205|2019-06-13|216.24|35.96|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178207|2019-06-07|31.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178210|2019-06-04|23.07|64.72|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178212|2019-06-02|157.77|7.98|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178213|2019-06-11|66.29|57.10|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178215|2019-05-17|156.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178218|2019-05-24|23.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178225|2019-06-11|12.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178228|2019-06-06|1670.09|1637.37|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178231|2019-06-06|7.14|13.63|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178232|2019-05-31|788.64|43.46|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N178260|2019-03-23|0.00|0.00|33.08|112.88|0.00|1|6|2019-06-17 03:59:59
